标识信息/账单明细ID,标识信息/订单号,身份信息/客户名称,身份信息/资源购买账号ID,身份信息/资源购买账号,身份信息/资源归属账号ID,身份信息/资源归属账号,账单信息/服务主体,账单信息/账单月份,账单信息/账单日期,账单信息/费用类型,账单信息/交易类型,账单信息/消费时间,账单信息/服务开始时间,账单信息/服务结束时间,产品信息/产品Code,产品信息/产品名称,产品信息/商品Code,产品信息/商品名称,产品信息/计费项Code,产品信息/计费项名称,产品信息/选型配置,产品信息/规格,资源信息/资源ID,资源信息/实例ID（出账粒度）,资源信息/资源名称,资源信息/地域Code,资源信息/地域,资源信息/可用区,时长信息/抵扣前时长,时长信息/抵扣时长,时长信息/时长,时长信息/时长单位,时长信息/时长详情,用量信息/抵扣前用量,用量信息/抵扣用量,用量信息/用量,用量信息/用量单位,用量信息/用量详情,定价信息/官网目录价,定价信息/价格单位,定价信息/目录价用量阶梯,定价信息/用量阶梯累计规则,定价信息/目录价转换信息,定价信息/目录价因子,定价信息/定价币种,费用信息/目录总价,费用信息/计费公式,费用信息/计费辅助信息,费用信息/计费过程,费用信息/计费规则说明,订阅抵扣信息/订阅抵扣目录总价,订阅抵扣信息/订阅抵扣后金额,订阅抵扣信息/订阅抵扣金额,订阅抵扣信息/订阅抵扣详情,优惠信息/优惠金额,优惠信息/优惠后金额,优惠信息/优惠详情,优惠券抵扣信息/优惠券抵扣金额,优惠券抵扣信息/优惠券抵扣详情,应付信息/应付金额（含税）
202605_0g00v1_031_8e2b28f07b6c051170634281cf1ba15d_01_00000004264819956886,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:22:00,2026-05-14 11:22:00,2026-05-14 11:23:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,0.533,0.533,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""533"",""抵扣用量"":""533"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""533 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_aea4682b72da90e62ea219021e74a33e_01_00000004264823547273,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:24:00,2026-05-14 11:24:00,2026-05-14 11:25:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,3.782,3.782,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""3782"",""抵扣用量"":""3782"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""3782 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_fb22056855931b3da5ca5b6c989343df_01_00000004264822587049,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:24:00,2026-05-14 11:24:00,2026-05-14 11:25:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,1.056,1.056,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1056"",""抵扣用量"":""1056"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""1056 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_3575bea08e13c5cc51bead5595b863ef_01_00000004264823691793,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:25:00,2026-05-14 11:25:00,2026-05-14 11:26:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,4.216,4.216,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""4216"",""抵扣用量"":""4216"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""4216 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_6f3ae55a5595143ce8fc73d9c9e43eb1_01_00000004264827584125,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:25:00,2026-05-14 11:25:00,2026-05-14 11:26:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,1.566,1.566,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1566"",""抵扣用量"":""1566"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""1566 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_94eb351bdff3797ada6cba4789feca94_01_00000004264844860826,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 11:38:00,2026-05-14 11:38:00,2026-05-14 11:39:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,image_number,大模型图片生成量,,,,;llm-a8knu8zo5mnb4832;qwen-image-2.0;images;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,1,1,0,张,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""张"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1"",""抵扣用量"":""1"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen-image-2.0\"",\""免费额度抵扣用量\"":\""1 \"",\""免费额度总量\"":\""100 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-03-03 00:00:00\"",\""免费额度失效时间\"":\""2026-06-02 00:00:00\""}]""}",0,元/张,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_17ca73a1d7a9e9b3d965aa2d2fbee404_01_00000004264977000834,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:30:00,2026-05-14 12:30:00,2026-05-14 12:31:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,24.037,24.037,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""24037"",""抵扣用量"":""24037"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""24037 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_a3249cece7fd53a866ffec808a33c5e3_01_00000004264977484961,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:30:00,2026-05-14 12:30:00,2026-05-14 12:31:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,18.263,18.263,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""18263"",""抵扣用量"":""18263"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""18263 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_02d5c2ee2753ebcd9c082c7741755491_01_00000004264987018594,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:38:00,2026-05-14 12:38:00,2026-05-14 12:39:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,1.135,1.135,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1135"",""抵扣用量"":""1135"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""1135 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_441138939a9997ab57468fd3fc33b1b1_01_00000004264986998680,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:38:00,2026-05-14 12:38:00,2026-05-14 12:39:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,0.016,0.016,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""16"",""抵扣用量"":""16"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""16 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_85d7e00075ec5b5fe4e54fb1d12fac5a_01_00000004264986175987,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:39:00,2026-05-14 12:39:00,2026-05-14 12:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,0.393,0.393,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""393"",""抵扣用量"":""393"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""393 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_fc554d219bfcbcf4286e76c0f203002a_01_00000004264985636726,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 12:39:00,2026-05-14 12:39:00,2026-05-14 12:40:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,2.233,2.233,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""2233"",""抵扣用量"":""2233"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""2233 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_012196deb41fe7c6c0ed0abee947ae58_01_00000004265097759798,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 13:18:00,2026-05-14 13:18:00,2026-05-14 13:19:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,1.631,1.631,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""1631"",""抵扣用量"":""1631"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""1631 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_9073534a9e7e7f9f2c77654987800808_01_00000004265095242613,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 13:18:00,2026-05-14 13:18:00,2026-05-14 13:19:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_input_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,0.855,0.855,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""855"",""抵扣用量"":""855"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""855 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
202605_0g00v1_031_57897fd8553b1c78c99a3e0cb60adffd_01_00000004265168415056,,,1068915519298264,viclau620,1068915519298264,viclau620,通义云启（杭州）信息技术有限公司,202605,20260514,免费额度,后付费,2026-05-14 13:58:00,2026-05-14 13:58:00,2026-05-14 13:59:00,sfm,大模型服务平台百炼,sfm_inference_public_cn,百炼大模型推理,token_number,大模型文本消耗量,,,,;llm-a8knu8zo5mnb4832;qwen3.6-plus;context_0-256k_output_token;bmp;0,,cn-beijing,华北2（北京）,,0,0,,,,3.47,3.47,0,千tokens,"{""用量"":""0"",""用量计算公式"":""用量=用量（原始单位）/1"",""用量单位（转换后）"":""千tokens"",""用量（原始单位）"":""0"",""用量（原始单位）计算公式"":""用量（原始单位）=抵扣前用量-抵扣用量"",""抵扣前用量"":""3470"",""抵扣用量"":""3470"",""抵扣用量计算公式"":""抵扣用量=资源包消耗用量/抵扣系数"",""资源包抵扣详情"":""[{\""免费额度商品名称\"":\""百炼大模型推理\"",\""免费额度类型\"":\""qwen3.6-plus\"",\""免费额度抵扣用量\"":\""3470 \"",\""免费额度总量\"":\""1000000 \"",\""免费额度承诺周期\"":\""无周期\"",\""buyerId\"":\""viclau620\"",\""免费额度生效时间\"":\""2026-04-02 00:00:00\"",\""免费额度失效时间\"":\""2026-07-02 00:00:00\""}]""}",0,元/千tokens,,,,,CNY,0,官网目录价*用量,,"{""priceExpressInfo"":{""priceExpression"":""baseprice_factor*quantity_factor"",""priceExpressionFactorValueMap"":{""baseprice_factor"":""0"",""quantity_factor"":""0""},""precision"":""10"",""round"":""4""}}",https://help.aliyun.com/zh/model-studio/billing-for-model-studio,,,,,0,0,,0,,0
